#query	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2664/SRR1303816.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2665/SRR1303817.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2678/SRR1303830.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2677/SRR1303829.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2656/SRR1303808.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2647/SRR1303799.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2644/SRR1303796.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2641/SRR1303840.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2670/SRR1303822.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2671/SRR1303823.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2648/SRR1303800.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2657/SRR1303809.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2669/SRR1303821.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2668/SRR1303820.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2652/SRR1303804.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2655/SRR1304300.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2674/SRR1303826.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2673/SRR1303825.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2646/SRR1303798.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2645/SRR1303797.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2654/SRR1303806.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2679/SRR1303831.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2680/SRR1303832.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2661/SRR1303813.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2660/SRR1303812.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2653/SRR1303805.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2659/SRR1303811.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2650/SRR1303802.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2640/SRR1303794.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2672/SRR1303824.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2649/SRR1303801.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2658/SRR1303810.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2643/SRR1303793.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2675/SRR1303827.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2676/SRR1303828.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2662/SRR1303814.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2663/SRR1303839.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2651/SRR1303803.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2639/SRR1303791.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2642/SRR1303792.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2666/SRR1303818.fasta	/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2667/SRR1303819.fasta
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2664/SRR1303816.fasta	0	0.129604	0.132399	0.124491	0.110193	0.12101	0.124491	0.129604	0.113823	0.119909	0.130979	0.117785	0.118834	0.126974	0.12214	0.13538	0.126974	0.118834	0.12214	0.11197	0.101551	0.12101	0.117785	0.12101	0.156619	0.12101	0.115759	0.11676	0.14383	0.13538	0.12214	0.110193	0.156619	0.117785	0.136948	0.12214	0.197292	0.130979	0.136948	0.164662	0.132399	0.1233
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2665/SRR1303817.fasta	0.129604	0	0.0943778	0.0943778	0.170926	0.210897	0.203604	0.11478	0.0955937	0.0898429	0.219531	0.186761	0.101551	0.0987984	0.23011	0.243761	0.0926182	0.0887833	0.219531	0.210897	0.105264	0.0909306	0.0968463	0.0968463	0.151946	0.197292	0.203604	0.197292	0.243761	0.23011	0.197292	0.210897	0.263022	0.0887833	0.0909306	0.100152	0.243761	0.0931964	0.243761	0.243761	0.10374	0.0943778
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2678/SRR1303830.fasta	0.132399	0.0943778	0	0.109331	0.186761	0.210897	0.210897	0.118834	0.104495	0.104495	0.210897	0.167688	0.106047	0.102268	0.191731	0.23011	0.107658	0.0987984	0.197292	0.191731	0.12214	0.100846	0.105264	0.102997	0.140258	0.191731	0.197292	0.182269	0.295981	0.295981	0.191731	0.182269	1	0.102997	0.101551	0.112887	0.295981	0.102268	1	0.243761	0.118834	0.104495
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2677/SRR1303829.fasta	0.124491	0.0943778	0.109331	0	0.203604	0.203604	0.243761	0.112887	0.102997	0.0937829	0.197292	0.186761	0.0926182	0.101551	0.197292	0.243761	0.100846	0.0949813	0.23011	0.197292	0.108487	0.100152	0.0974869	0.105264	0.138572	0.219531	0.219531	0.203604	0.219531	0.23011	0.197292	0.23011	0.23011	0.0949813	0.102997	0.10374	0.263022	0.0962153	0.243761	0.23011	0.106047	0.0949813
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2656/SRR1303808.fasta	0.110193	0.170926	0.186761	0.203604	0	0.0994698	0.112887	0.197292	0.197292	0.210897	0.106845	0.0914855	0.203604	0.191731	0.0981375	0.119909	0.191731	0.243761	0.0887833	0.0981375	0.119909	0.203604	0.197292	0.197292	0.295981	0.106047	0.0926182	0.0937829	0.126974	0.124491	0.0962153	0.0931964	0.124491	0.203604	0.210897	0.197292	0.156619	0.210897	0.1233	0.12827	0.197292	0.203604
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2647/SRR1303799.fasta	0.12101	0.210897	0.210897	0.203604	0.0994698	0	0.107658	0.219531	0.203604	0.23011	0.112887	0.102997	0.203604	0.178173	0.110193	0.109331	0.210897	0.23011	0.10374	0.0955937	0.119909	0.243761	0.191731	0.182269	0.295981	0.110193	0.102268	0.100152	0.138572	0.129604	0.104495	0.0949813	0.14383	0.263022	0.243761	0.178173	0.147707	0.263022	0.1233	0.129604	0.23011	0.203604
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2644/SRR1303796.fasta	0.124491	0.203604	0.210897	0.243761	0.112887	0.107658	0	0.23011	0.203604	0.243761	0.126974	0.12214	0.23011	0.23011	0.0994698	0.119909	0.219531	0.243761	0.105264	0.102997	0.132399	0.219531	0.203604	0.210897	0.23011	0.106845	0.11197	0.109331	0.136948	0.130979	0.112887	0.104495	0.149777	0.210897	0.263022	0.219531	0.145727	0.263022	0.124491	0.149777	0.23011	0.210897
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2641/SRR1303840.fasta	0.129604	0.11478	0.118834	0.112887	0.197292	0.219531	0.23011	0	0.106047	0.110193	0.197292	0.210897	0.118834	0.106047	0.243761	0.243761	0.115759	0.108487	0.203604	0.203604	0.124491	0.102997	0.111073	0.113823	0.14383	0.219531	0.210897	0.219531	0.263022	0.263022	0.203604	0.210897	0.243761	0.106047	0.119909	0.119909	1	0.104495	0.23011	0.295981	0.119909	0.11676
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2670/SRR1303822.fasta	0.113823	0.0955937	0.104495	0.102997	0.197292	0.203604	0.203604	0.106047	0	0.100152	0.243761	0.178173	0.0943778	0.0962153	0.197292	0.23011	0.0949813	0.0877506	0.197292	0.210897	0.107658	0.100846	0.0987984	0.104495	0.154223	0.219531	0.191731	0.219531	0.263022	0.243761	0.197292	0.203604	0.243761	0.0937829	0.0974869	0.106047	1	0.0981375	0.263022	0.263022	0.108487	0.102268
/work/05066/imicrobe/iplantc.org/data/imicrobe/projects/129/samples/2671/SRR1303823.fasta	0.119909	0.0898429	0.104495	0.0937829	0.210897	0.23011	0.243761	0.110193	0.100152	0	0.23011	0.178173	0.0943778	0.0968463	0.219531	0.243761	0.0981375	0.0937829	0.210897	0.210897	0.110193	0.0968463	0.0994698	0.106845	0.149777	0.203604	0.197292	0.191731	0.23011	0.243761	0.210897	0.219531	0.263022	0.100846	0.104495	0.113823	0.243761	0.0968463	0.243761	0.23011	0.106845	0.106845
